Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	CTDPRS [dbar]	QV:IODE	CTDTMP [deg C]	QV:IODE	CTDSAL [pss-78]	QV:IODE	CTDOXY [umol/kg]	QV:IODE	Fluorescence Chl-a [mg/m~^3]	QV:IODE	Fluorescence Raw Data [arbitrary units]	QV:IODE	Transmissometer Beam Attenuation [1/m]	QV:IODE	Transmissometer Raw Data [arbitrary units]	QV:IODE	Turbidity Raw Data [arbitrary units]	QV:IODE	PAR Raw Data [arbitrary units]	QV:IODE	QV:ODV:SAMPLE
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	3.000	2	12.92100	2	34.666000	2	254.900	2	0.22000	2		9	0.379180	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	5.000	2	12.92300	2	34.669998	2	254.800	2	0.25000	2		9	0.363770	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	7.000	2	12.92300	2	34.669998	2	254.900	2	0.26000	2		9	0.361060	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	9.000	2	12.93400	2	34.669998	2	254.900	2	0.31000	2		9	0.362940	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	11.000	2	12.93100	2	34.669998	2	255.100	2	0.34000	2		9	0.365390	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	13.000	2	12.93300	2	34.669998	2	255.100	2	0.36000	2		9	0.367500	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	15.000	2	12.95100	2	34.671001	2	255.200	2	0.36000	2		9	0.369160	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	17.000	2	12.95100	2	34.671001	2	255.300	2	0.36000	2		9	0.372020	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	19.000	2	12.94100	2	34.669998	2	255.600	2	0.46000	2		9	0.375050	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	21.000	2	12.90700	2	34.669998	2	255.700	2	0.55000	2		9	0.377070	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	23.000	2	12.87700	2	34.668999	2	256.000	2	0.58000	2		9	0.379530	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	25.000	2	12.86900	2	34.668999	2	256.100	2	0.58000	2		9	0.380230	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	27.000	2	12.84700	2	34.668999	2	256.400	2	0.59000	2		9	0.382570	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	29.000	2	12.83500	2	34.668999	2	256.300	2	0.59000	2		9	0.382480	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	31.000	2	12.82000	2	34.667999	2	256.300	2	0.59000	2		9	0.381680	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	33.000	2	12.79100	2	34.667999	2	256.600	2	0.60000	2		9	0.380280	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	35.000	2	12.74600	2	34.666000	2	256.800	2	0.59000	2		9	0.378520	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	37.000	2	12.75400	2	34.666000	2	256.700	2	0.60000	2		9	0.375660	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	39.000	2	12.70600	2	34.665001	2	256.900	2	0.60000	2		9	0.373820	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	41.000	2	12.65700	2	34.664001	2	257.000	2	0.60000	2		9	0.366880	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	43.000	2	12.58800	2	34.661999	2	257.100	2	0.59000	2		9	0.354100	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	45.000	2	12.52700	2	34.660999	2	257.200	2	0.57000	2		9	0.343410	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	47.000	2	12.50800	2	34.660999	2	257.200	2	0.56000	2		9	0.334140	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	49.000	2	12.48300	2	34.660999	2	257.300	2	0.54000	2		9	0.315650	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	51.000	2	12.47000	2	34.660999	2	257.200	2	0.52000	2		9	0.308990	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	53.000	2	12.46800	2	34.660999	2	257.400	2	0.52000	2		9	0.303470	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	55.000	2	12.45400	2	34.661999	2	257.300	2	0.50000	2		9	0.290540	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	57.000	2	12.43400	2	34.662998	2	257.200	2	0.48000	2		9	0.265070	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	59.000	2	12.36500	2	34.664001	2	257.200	2	0.44000	2		9	0.245500	2		9		9	0	2	1
GA10	CTD_JC068_010_2DB	C	2012-01-03T12:55:19	359.50009	-40.01480	61.000	2	12.32100	2	34.667000	2	257.000	2	0.42000	2		9	0.220360	2		9		9	0	2	1
